Profit,HitRate,Games,targetPos,startOffsetDays,referOffsetDays,excludingDays,excludingOffsetDays,isReverse
2600,56.09137055837563,394,4,1,10,30,8,False
2600,57.10659898477157,394,3,1,30,40,1,True
2600,35.27918781725889,394,1,3,20,20,10,True
2600,34.51776649746193,394,3,3,30,20,6,True
2600,57.10659898477157,394,1,3,40,30,4,False
2600,56.09137055837563,394,4,4,10,30,8,False
2600,47.46192893401015,394,3,4,10,40,0,False
2600,35.53299492385787,394,2,4,40,20,0,True
2600,36.80203045685279,394,6,4,50,50,0,False
2600,19.796954314720814,394,5,5,40,10,9,True
2600,85.0253807106599,394,1,5,50,10,5,False
2600,56.09137055837563,394,4,6,20,30,1,False
2600,48.73096446700508,394,2,6,20,30,3,True
2600,19.796954314720814,394,2,6,30,10,6,True
2600,47.20812182741117,394,0,6,30,40,9,False
2600,56.598984771573605,394,5,6,50,30,7,False
2600,35.786802030456855,394,2,7,20,20,5,True
2600,48.223350253807105,394,5,7,20,30,10,True
2600,58.121827411167516,394,3,7,40,30,3,False
2600,19.543147208121827,394,5,8,40,10,5,True
2600,36.54822335025381,394,6,8,50,50,3,False
2600,20.050761421319795,394,6,9,10,10,2,True
2600,19.035532994923855,394,3,9,50,10,7,True
2600,56.598984771573605,394,2,9,50,30,10,False
2550,47.46192893401015,394,1,1,10,40,8,False
2550,19.035532994923855,394,0,1,30,10,0,True
2550,45.93908629441624,394,4,2,50,40,5,False
2550,45.17766497461929,394,2,3,10,40,5,False
2550,46.954314720812185,394,3,3,20,30,1,True
2550,45.68527918781726,394,4,4,20,40,2,False
2550,35.786802030456855,394,4,4,30,20,9,True
2550,57.868020304568525,394,3,4,30,30,1,False
2550,47.20812182741117,394,1,4,50,40,1,False
2550,35.53299492385787,394,5,6,40,20,0,True
2550,57.10659898477157,394,1,6,40,30,10,False
2550,55.58375634517766,394,6,7,10,30,5,False
2550,70.55837563451777,394,3,7,20,20,4,False
2550,70.55837563451777,394,3,7,40,20,8,False
2550,45.93908629441624,394,4,7,40,40,3,False
2550,37.56345177664975,394,4,7,50,50,4,False
2550,47.20812182741117,394,0,9,40,30,0,True
2550,56.598984771573605,394,5,10,10,30,2,False
2550,55.58375634517766,394,6,10,20,30,3,False
2550,57.61421319796954,394,1,10,30,40,1,True
2550,70.81218274111674,394,3,10,40,20,4,False
2500,19.543147208121827,394,5,1,30,10,3,True
2500,56.09137055837563,394,4,1,30,30,0,False
2500,34.263959390862944,394,3,1,40,20,8,True
2500,38.3248730964467,394,0,1,50,50,4,False
2500,69.28934010152284,394,4,2,50,20,7,False
2500,68.02030456852792,394,2,4,10,50,9,True
2500,70.30456852791879,394,3,6,30,20,6,False
2500,39.340101522842644,394,3,6,30,50,5,False
2500,34.263959390862944,394,3,6,50,20,7,True
2500,19.289340101522843,394,3,7,20,10,0,True
2500,35.27918781725889,394,5,7,50,20,5,True
2500,35.53299492385787,394,5,7,50,20,9,True
2500,48.223350253807105,394,5,7,50,30,7,True
2500,56.34517766497462,394,2,7,50,30,8,False
2500,57.360406091370564,394,1,8,20,30,3,False
2500,37.309644670050766,394,4,8,20,50,1,False
2500,19.543147208121827,394,5,8,30,10,2,True
2500,69.28934010152284,394,2,8,50,20,4,False
2500,36.29441624365482,394,6,8,50,20,6,True
2500,49.23857868020304,394,6,8,50,30,7,True
2500,70.30456852791879,394,3,10,20,20,8,False
2500,57.61421319796954,394,1,10,40,40,6,True
2450,47.46192893401015,394,1,1,10,40,10,False
2450,57.360406091370564,394,1,1,30,30,3,False
2450,39.08629441624365,394,1,2,20,50,0,False
2450,69.28934010152284,394,5,3,30,20,8,False
2450,37.309644670050766,394,4,4,10,50,9,False
2450,47.20812182741117,394,0,4,30,40,9,False
2450,67.25888324873097,394,5,4,30,50,9,True
2450,48.73096446700508,394,2,5,20,30,3,True
2450,19.035532994923855,394,3,5,50,10,7,True
2450,45.431472081218274,394,6,5,50,40,5,False
2450,36.54822335025381,394,6,5,50,50,6,False
2450,19.543147208121827,394,5,6,30,10,4,True
2450,35.53299492385787,394,5,6,30,20,9,True
2450,19.796954314720814,394,1,6,40,10,5,True
2450,19.796954314720814,394,2,7,10,10,10,True
2450,48.73096446700508,394,2,7,10,30,1,True
2450,57.360406091370564,394,1,7,10,30,6,False
2450,35.53299492385787,394,2,7,20,20,2,True
2450,45.17766497461929,394,6,7,20,40,0,False
2450,36.80203045685279,394,2,7,20,50,9,False
2450,34.51776649746193,394,3,9,10,20,10,True
2450,19.035532994923855,394,0,9,30,10,0,True
2450,35.53299492385787,394,5,9,50,20,9,True
2450,48.223350253807105,394,5,9,50,30,10,True
2450,37.309644670050766,394,4,10,10,50,9,False
2450,59.64467005076142,394,2,10,20,40,5,True
2450,67.25888324873097,394,5,10,50,50,1,True
2400,68.52791878172589,394,6,1,10,20,9,False
2400,45.68527918781726,394,4,1,10,40,5,False
2400,84.51776649746193,394,6,1,30,10,10,False
2400,19.035532994923855,394,0,1,40,10,1,True
2400,46.44670050761421,394,3,2,50,30,10,True
2400,69.03553299492386,394,2,3,30,20,7,False
2400,84.51776649746193,394,6,3,50,10,7,False
2400,45.93908629441624,394,4,3,50,40,7,False
2400,19.796954314720814,394,2,5,30,10,0,True
2400,34.01015228426396,394,3,5,50,20,4,True
2400,47.20812182741117,394,0,5,50,30,0,True
2400,47.46192893401015,394,0,6,20,40,5,False
2400,38.578680203045685,394,0,6,20,50,5,False
2400,19.796954314720814,394,2,6,30,10,0,True
2400,19.543147208121827,394,5,6,30,10,3,True
2400,49.23857868020304,394,6,6,30,30,3,True
2400,49.23857868020304,394,6,6,50,30,2,True
2400,49.23857868020304,394,6,6,50,30,6,True
2400,57.61421319796954,394,3,7,10,30,6,False
2400,55.83756345177665,394,4,7,20,30,9,False
2400,35.53299492385787,394,5,7,40,20,0,True
2400,55.58375634517766,394,6,9,20,30,3,False
2400,35.53299492385787,394,5,9,40,20,9,True
2400,69.28934010152284,394,2,9,50,20,4,False
2400,36.29441624365482,394,6,9,50,20,6,True
2400,70.55837563451777,394,3,10,20,20,4,False
2400,70.81218274111674,394,3,10,40,20,3,False
2350,65.98984771573603,394,1,1,30,50,9,True
2350,34.263959390862944,394,3,3,50,20,6,True
2350,67.25888324873097,394,5,3,50,50,6,True
2350,45.68527918781726,394,4,4,10,40,5,False
2350,19.796954314720814,394,1,4,40,10,5,True
2350,19.035532994923855,394,3,4,50,10,6,True
2350,56.34517766497462,394,4,4,50,30,7,False
2350,35.53299492385787,394,5,5,10,20,2,True
2350,35.53299492385787,394,5,5,10,20,4,True
2350,45.68527918781726,394,4,5,10,40,9,False
2350,57.360406091370564,394,1,5,30,30,0,False
2350,59.13705583756346,394,2,5,50,40,2,True
2350,69.54314720812182,394,1,6,10,20,5,False
2350,57.10659898477157,394,1,6,30,30,7,False
2350,37.56345177664975,394,4,6,40,50,4,False
2350,36.29441624365482,394,6,6,50,20,6,True
2350,19.543147208121827,394,4,7,10,10,1,True
2350,38.578680203045685,394,1,7,30,50,8,False
2350,34.51776649746193,394,3,8,30,20,7,True
2350,69.03553299492386,394,2,9,20,20,5,False
2350,49.23857868020304,394,6,9,30,30,10,True
2350,57.61421319796954,394,1,10,30,40,8,True
2350,36.54822335025381,394,6,10,30,50,1,False
2350,39.59390862944163,394,3,10,40,50,4,False
2300,69.28934010152284,394,5,1,20,20,10,False
2300,45.93908629441624,394,4,2,50,40,3,False
2300,58.37563451776649,394,5,4,10,40,1,True
2300,34.51776649746193,394,3,5,10,20,8,True
2300,38.3248730964467,394,0,6,50,50,5,False
2300,47.46192893401015,394,0,7,20,40,5,False
2300,69.28934010152284,394,2,7,40,20,3,False
2300,47.96954314720812,394,3,7,40,40,3,False
2300,68.2741116751269,394,6,7,50,20,10,False
2300,56.09137055837563,394,4,8,40,30,10,False
2300,46.44670050761421,394,5,9,10,40,9,False
2300,35.53299492385787,394,4,9,30,20,1,True
2300,55.58375634517766,394,6,9,30,30,0,False
2300,36.29441624365482,394,6,9,50,20,9,True
2300,35.27918781725889,394,1,10,10,20,9,True
2300,47.96954314720812,394,3,10,40,40,1,False
2250,69.03553299492386,394,4,1,40,20,2,False
2250,45.93908629441624,394,4,2,50,40,6,False
2250,57.61421319796954,394,3,4,10,30,2,False
2250,19.289340101522843,394,0,5,30,10,6,True
2250,46.7005076142132,394,3,5,40,30,3,True
2250,56.09137055837563,394,4,6,10,30,4,False
2250,35.53299492385787,394,5,7,30,20,2,True
2250,19.543147208121827,394,4,8,20,10,0,True
2250,56.598984771573605,394,5,9,10,30,3,False
2250,19.035532994923855,394,0,9,20,10,1,True
2250,36.80203045685279,394,2,9,20,50,8,False
2250,19.796954314720814,394,1,10,10,10,7,True
2250,70.30456852791879,394,3,10,10,20,6,False
2250,84.51776649746193,394,6,10,50,10,7,False
2250,45.68527918781726,394,2,10,50,40,0,False
2200,37.56345177664975,394,4,1,30,50,1,False
2200,34.263959390862944,394,3,1,50,20,7,True
2200,19.289340101522843,394,3,2,10,10,0,True
2200,67.00507614213198,394,5,2,20,50,7,True
2200,68.2741116751269,394,6,3,30,20,8,False
2200,45.68527918781726,394,4,4,20,40,1,False
2200,45.68527918781726,394,4,4,20,40,4,False
2200,19.035532994923855,394,3,4,40,10,9,True
2200,48.73096446700508,394,2,5,10,30,1,True
2200,69.54314720812182,394,1,6,10,20,10,False
2200,48.73096446700508,394,2,6,10,30,8,True
2200,47.71573604060914,394,0,6,10,40,7,False
2200,35.53299492385787,394,5,6,40,20,4,True
2200,57.360406091370564,394,1,8,10,40,7,True
2200,19.543147208121827,394,5,8,50,10,0,True
2200,19.543147208121827,394,5,8,50,10,6,True
2200,34.01015228426396,394,0,9,10,20,7,True
2200,34.01015228426396,394,0,9,20,20,0,True
2200,45.431472081218274,394,2,9,30,40,10,False
2150,45.68527918781726,394,4,1,20,40,3,False
2150,37.56345177664975,394,4,1,30,50,2,False
2150,56.34517766497462,394,2,1,50,30,4,False
2150,34.263959390862944,394,3,2,50,20,7,True
2150,36.54822335025381,394,6,3,40,50,3,False
2150,47.71573604060914,394,3,4,20,40,10,False
2150,35.53299492385787,394,1,4,40,20,7,True
2150,66.49746192893402,394,0,4,50,50,4,True
2150,20.050761421319795,394,6,5,10,10,4,True
2150,19.035532994923855,394,0,5,40,10,1,True
2150,46.7005076142132,394,3,5,40,30,6,True
2150,48.73096446700508,394,2,6,20,30,9,True
2150,57.868020304568525,394,3,6,30,30,7,False
2150,59.390862944162436,394,6,6,40,40,9,True
2150,45.68527918781726,394,4,7,10,40,9,False
2150,19.543147208121827,394,4,7,20,10,0,True
2150,45.93908629441624,394,4,7,40,40,4,False
2150,68.52791878172589,394,6,7,50,20,3,False
2150,35.53299492385787,394,5,8,50,20,2,True
2150,69.03553299492386,394,2,9,20,20,6,False
2150,85.0253807106599,394,2,9,30,10,2,False
2150,58.88324873096447,394,4,9,30,40,1,True
2150,57.61421319796954,394,1,10,40,40,5,True
2100,19.796954314720814,394,1,1,40,10,7,True
2100,57.10659898477157,394,1,2,40,30,3,False
2100,69.54314720812182,394,1,3,10,20,0,False
2100,45.68527918781726,394,4,4,10,40,8,False
2100,36.54822335025381,394,6,4,40,50,6,False
2100,37.309644670050766,394,4,6,20,50,8,False
2100,56.09137055837563,394,4,7,10,30,2,False
2100,48.223350253807105,394,5,7,30,30,1,True
2100,39.340101522842644,394,3,7,50,50,6,False
2100,34.263959390862944,394,3,8,20,20,5,True
2100,69.28934010152284,394,2,9,40,20,1,False
2100,36.54822335025381,394,6,10,10,50,7,False
2050,57.10659898477157,394,1,1,30,30,6,False
2050,85.53299492385787,394,0,2,10,10,5,False
2050,45.17766497461929,394,2,3,30,40,9,False
2050,67.25888324873097,394,5,3,40,50,10,True
2050,34.01015228426396,394,3,3,50,20,5,True
2050,68.02030456852792,394,2,4,20,50,6,True
2050,20.050761421319795,394,6,4,30,10,2,True
2050,68.02030456852792,394,2,5,10,50,7,True
2050,68.02030456852792,394,2,5,10,50,8,True
2050,69.28934010152284,394,1,5,40,20,1,False
2050,47.20812182741117,394,1,6,20,40,5,False
2050,19.543147208121827,394,5,7,10,10,9,True
2050,56.09137055837563,394,4,7,10,30,1,False
2050,47.46192893401015,394,0,7,20,40,7,False
2050,58.37563451776649,394,5,7,40,40,6,True
2050,56.34517766497462,394,4,7,50,30,7,False
2050,47.46192893401015,394,0,8,20,40,7,False
2050,19.543147208121827,394,4,8,30,10,5,True
2050,39.340101522842644,394,3,10,30,50,5,False
2000,56.598984771573605,394,5,1,30,30,7,False
2000,47.20812182741117,394,1,2,40,40,0,False
2000,55.58375634517766,394,6,2,50,30,0,False
2000,57.360406091370564,394,1,3,20,30,3,False
2000,34.51776649746193,394,3,3,30,20,7,True
2000,37.81725888324873,394,5,3,30,50,1,False
2000,57.10659898477157,394,1,3,40,30,3,False
2000,47.71573604060914,394,1,3,40,30,8,True
2000,46.44670050761421,394,5,3,40,40,3,False
2000,66.24365482233503,394,1,3,50,50,8,True
2000,67.00507614213198,394,5,4,40,50,1,True
2000,19.543147208121827,394,5,5,10,10,9,True
2000,35.53299492385787,394,5,5,20,20,4,True
2000,59.390862944162436,394,2,5,40,40,9,True
2000,19.289340101522843,394,0,5,50,10,6,True
2000,35.53299492385787,394,2,6,30,20,4,True
2000,69.03553299492386,394,2,8,10,20,5,False
2000,57.360406091370564,394,1,8,10,30,2,False
2000,46.44670050761421,394,5,9,20,40,5,False
2000,19.543147208121827,394,4,9,30,10,5,True
2000,35.53299492385787,394,5,9,40,20,4,True
2000,67.25888324873097,394,5,9,40,50,8,True
2000,48.223350253807105,394,5,9,50,30,1,True
2000,57.61421319796954,394,3,10,10,30,1,False
2000,47.71573604060914,394,1,10,30,30,7,True
1950,34.263959390862944,394,3,1,20,20,5,True
1950,57.61421319796954,394,0,2,20,30,4,False
1950,65.22842639593908,394,3,2,40,50,2,True
1950,37.055837563451774,394,2,2,50,50,1,False
1950,47.46192893401015,394,0,4,20,40,6,False
1950,48.223350253807105,394,5,4,30,30,1,True
1950,69.03553299492386,394,4,5,10,20,4,False
1950,48.73096446700508,394,2,5,20,30,10,True
1950,69.03553299492386,394,4,5,30,20,4,False
1950,48.73096446700508,394,2,6,10,30,5,True
1950,45.68527918781726,394,4,6,10,40,7,False
1950,46.192893401015226,394,5,6,30,40,10,False
1950,38.3248730964467,394,0,6,30,50,6,False
1950,45.93908629441624,394,4,6,50,40,6,False
1950,19.543147208121827,394,4,7,10,10,2,True
1950,56.34517766497462,394,4,7,50,30,6,False
1950,45.93908629441624,394,4,7,50,40,6,False
1950,56.09137055837563,394,2,9,20,30,7,False
1950,49.23857868020304,394,6,9,30,30,9,True
1950,58.37563451776649,394,5,9,50,40,0,True
1900,57.360406091370564,394,1,2,10,30,6,False
1900,19.796954314720814,394,1,2,40,10,7,True
1900,57.360406091370564,394,1,4,10,30,6,False
1900,19.543147208121827,394,5,5,20,10,3,True
1900,56.09137055837563,394,4,5,40,30,1,False
1900,59.390862944162436,394,2,6,20,40,10,True
1900,19.796954314720814,394,1,6,50,10,10,True
1900,57.10659898477157,394,1,6,50,30,5,False
1900,70.55837563451777,394,3,7,20,20,3,False
1900,19.543147208121827,394,4,7,30,10,1,True
1900,39.340101522842644,394,3,7,40,50,10,False
1900,58.37563451776649,394,5,8,20,40,8,True
1900,37.56345177664975,394,4,8,40,50,9,False
1900,36.54822335025381,394,6,8,50,50,6,False
1900,19.796954314720814,394,1,9,40,10,7,True
1900,58.121827411167516,394,5,10,20,40,4,True
1900,37.56345177664975,394,5,10,30,50,8,False
1850,70.55837563451777,394,0,1,10,20,10,False
1850,57.61421319796954,394,0,1,40,30,8,False
1850,35.27918781725889,394,1,2,30,20,6,True
1850,36.54822335025381,394,6,2,30,50,1,False
1850,69.03553299492386,394,4,2,50,20,0,False
1850,69.03553299492386,394,2,3,10,20,5,False
1850,57.10659898477157,394,1,3,40,30,2,False
1850,58.629441624365484,394,5,3,50,40,10,True
1850,47.20812182741117,394,1,4,20,40,5,False
1850,34.263959390862944,394,0,4,30,20,5,True
1850,36.80203045685279,394,6,4,40,50,0,False
1850,38.83248730964467,394,1,5,40,50,5,False
1850,59.64467005076142,394,2,6,20,40,4,True
1850,69.03553299492386,394,2,6,40,20,10,False
1850,35.53299492385787,394,2,7,10,20,4,True
1850,19.543147208121827,394,4,7,30,10,6,True
1850,35.27918781725889,394,5,7,40,20,5,True
1850,57.61421319796954,394,0,8,20,30,4,False
1850,20.050761421319795,394,6,8,30,10,5,True
1850,57.360406091370564,394,1,9,10,40,7,True
1850,19.035532994923855,394,0,9,20,10,2,True
1850,19.035532994923855,394,0,9,40,10,0,True
1850,19.035532994923855,394,0,9,40,10,1,True
1850,57.61421319796954,394,0,9,50,40,9,True
1850,57.360406091370564,394,1,10,20,40,10,True
1850,65.98984771573603,394,1,10,20,50,5,True
1850,69.28934010152284,394,2,10,40,20,3,False
1850,55.58375634517766,394,6,10,40,30,10,False
1800,85.53299492385787,394,0,1,10,10,10,False
1800,58.121827411167516,394,5,2,10,40,4,True
1800,47.46192893401015,394,0,3,10,40,0,False
1800,19.543147208121827,394,4,3,20,10,6,True
1800,19.543147208121827,394,4,4,10,10,2,True
1800,44.923857868020306,394,6,4,20,40,9,False
1800,19.543147208121827,394,5,4,30,10,6,True
1800,70.55837563451777,394,3,4,30,20,3,False
1800,19.543147208121827,394,2,4,40,10,1,True
1800,67.25888324873097,394,5,4,40,50,10,True
1800,58.629441624365484,394,5,4,50,40,9,True
1800,34.01015228426396,394,3,5,40,20,0,True
1800,37.56345177664975,394,5,5,50,50,4,False
1800,19.035532994923855,394,3,6,30,10,4,True
1800,20.050761421319795,394,6,6,30,10,5,True
1800,19.035532994923855,394,3,6,50,10,8,True
1800,48.73096446700508,394,2,7,10,30,0,True
1800,19.543147208121827,394,5,7,40,10,6,True
1800,46.7005076142132,394,3,9,20,30,10,True
1800,37.309644670050766,394,4,10,20,50,9,False
1800,19.796954314720814,394,1,10,50,10,7,True
1750,46.7005076142132,394,3,1,30,30,8,True
1750,69.54314720812182,394,1,3,10,20,1,False
1750,45.17766497461929,394,2,3,30,40,8,False
1750,37.81725888324873,394,5,3,30,50,0,False
1750,35.53299492385787,394,4,4,10,20,7,True
1750,57.61421319796954,394,3,4,10,30,0,False
1750,19.035532994923855,394,3,4,50,10,8,True
1750,45.68527918781726,394,4,5,10,40,10,False
1750,19.543147208121827,394,4,5,40,10,7,True
1750,38.83248730964467,394,1,6,10,50,3,False
1750,49.23857868020304,394,6,6,30,30,4,True
1750,47.20812182741117,394,0,6,30,40,7,False
1750,45.93908629441624,394,5,6,40,40,10,False
1750,57.10659898477157,394,1,6,50,30,4,False
1750,67.00507614213198,394,5,7,40,50,1,True
1750,48.223350253807105,394,5,9,40,30,1,True
1750,47.20812182741117,394,0,10,20,40,0,False
1750,19.543147208121827,394,4,10,30,10,1,True
1700,85.0253807106599,394,4,2,50,10,0,False
1700,47.46192893401015,394,0,3,10,40,2,False
1700,45.431472081218274,394,2,3,30,40,0,False
1700,36.29441624365482,394,6,5,30,20,9,True
1700,20.050761421319795,394,6,6,10,10,5,True
1700,48.73096446700508,394,2,6,10,30,4,True
1700,19.543147208121827,394,4,6,30,10,3,True
1700,35.786802030456855,394,2,6,30,20,9,True
1700,35.27918781725889,394,5,6,40,20,6,True
1700,44.923857868020306,394,6,7,10,40,10,False
1700,35.53299492385787,394,4,8,10,20,1,True
1700,56.09137055837563,394,4,8,30,30,7,False
1700,39.340101522842644,394,3,8,40,50,5,False
1700,35.27918781725889,394,5,9,40,20,6,True
1700,56.598984771573605,394,5,10,10,30,4,False
1650,85.53299492385787,394,0,1,20,10,10,False
1650,45.431472081218274,394,6,2,40,40,5,False
1650,58.88324873096447,394,4,3,10,40,2,True
1650,19.543147208121827,394,4,3,20,10,5,True
1650,69.54314720812182,394,1,3,30,20,2,False
1650,35.53299492385787,394,4,3,50,20,2,True
1650,44.923857868020306,394,6,4,20,40,8,False
1650,36.54822335025381,394,6,4,30,50,9,False
1650,34.263959390862944,394,3,5,10,20,2,True
1650,34.263959390862944,394,3,5,10,20,4,True
1650,68.02030456852792,394,2,5,10,50,10,True
1650,36.29441624365482,394,6,5,30,20,0,True
1650,46.44670050761421,394,5,5,30,40,5,False
1650,37.56345177664975,394,5,5,30,50,8,False
1650,19.543147208121827,394,4,5,40,10,6,True
1650,46.44670050761421,394,5,5,40,40,4,False
1650,38.83248730964467,394,1,5,40,50,6,False
1650,19.035532994923855,394,3,6,20,10,4,True
1650,19.543147208121827,394,4,7,30,10,3,True
1650,36.54822335025381,394,2,7,30,50,0,False
1650,58.121827411167516,394,3,7,50,30,1,False
1650,36.54822335025381,394,2,8,10,50,4,False
1650,34.01015228426396,394,3,8,30,20,3,True
1650,35.53299492385787,394,4,9,10,20,1,True
1650,57.61421319796954,394,0,9,50,40,10,True
1650,57.868020304568525,394,3,10,30,30,1,False
1600,37.56345177664975,394,4,1,50,50,5,False
1600,56.852791878172596,394,3,2,20,40,5,True
